time,seconds_elapsed,dBFS
1776314309589000000,66.725,-17.87120246887207
1776314309694000000,66.83000024414062,-19.027050018310547
1776314309800000000,66.936,-23.848440170288086
1776314309905000000,67.041,-27.838666915893555
1776314310010000000,67.14599975585938,-23.170196533203125
1776314310115000000,67.251,-19.550933837890625
1776314310220000000,67.356,-22.909475326538086
1776314310325000000,67.461,-22.35299301147461
1776314310430000000,67.56600024414062,-20.562702178955078
1776314310535000000,67.671,-21.723644256591797
1776314310641000000,67.777,-21.1046199798584
1776314310746000000,67.88199975585937,-20.945463180541992
1776314310851000000,67.987,-23.970306396484375
1776314310956000000,68.092,-20.125307083129883
1776314311061000000,68.197,-24.439699172973633
1776314311166000000,68.30200024414063,-28.13519287109375
1776314311271000000,68.407,-30.989585876464844
1776314311377000000,68.513,-18.196367263793945
1776314311482000000,68.61799975585937,-4.819255352020264
1776314311585000000,68.721,-9.086592674255371
1776314311689000000,68.825,-14.509821891784668
1776314311794000000,68.92999975585937,-19.74228858947754
1776314311896000000,69.032,-23.719253540039062
1776314312000000000,69.136,-27.508548736572266
1776314312106000000,69.24199975585938,-30.826204299926758
1776314312211000000,69.347,-34.01020431518555
1776314312316000000,69.452,-36.35005569458008
1776314312421000000,69.557,-33.14397048950195
1776314312526000000,69.66200024414063,-34.873287200927734
1776314312631000000,69.767,-36.62897872924805
1776314312736000000,69.872,-35.86034393310547
1776314312841000000,69.977,-14.53386402130127
1776314312947000000,70.083,-17.110509872436523
1776314313052000000,70.188,-20.119524002075195
1776314313157000000,70.293,-23.431690216064453
1776314313262000000,70.39800024414062,-11.417462348937988
1776314313367000000,70.503,-16.586206436157227
1776314313469000000,70.605,-20.515222549438477
1776314313574000000,70.71000024414063,-25.26883316040039
1776314313679000000,70.815,-28.334814071655273
1776314313785000000,70.921,-31.13853645324707
1776314313890000000,71.02599975585937,-29.423171997070312
1776314313995000000,71.131,-31.519121170043945
1776314314100000000,71.236,-30.69126319885254
1776314314205000000,71.341,-32.883766174316406
1776314314310000000,71.44600024414062,-35.6078987121582
1776314314415000000,71.551,-37.825828552246094
1776314314521000000,71.657,-34.159488677978516
1776314314623000000,71.759,-28.952735900878906
1776314314728000000,71.864,-30.5053653717041
1776314314833000000,71.969,-32.89080047607422
1776314314938000000,72.07399975585938,-32.57050704956055
1776314315040000000,72.176,-30.37260627746582
1776314315145000000,72.281,-32.07762145996094
1776314315250000000,72.38599975585937,-35.19236755371094
1776314315355000000,72.491,-38.48668670654297
1776314315460000000,72.596,-41.093238830566406
1776314315565000000,72.701,-41.20212173461914
1776314315670000000,72.80600024414062,-40.13505935668945
1776314315775000000,72.911,-40.33018493652344
1776314315880000000,73.016,-42.49760437011719
1776314315985000000,73.121,-44.7929801940918
1776314316091000000,73.227,-42.54602813720703
1776314316196000000,73.332,-40.69194793701172
1776314316301000000,73.437,-23.486501693725586
1776314316406000000,73.54200024414062,-23.380245208740234
1776314316511000000,73.647,-25.28089714050293
1776314316616000000,73.752,-24.71051788330078
1776314316721000000,73.857,-25.81388282775879
1776314316827000000,73.963,-26.82208251953125
1776314316932000000,74.068,-29.140411376953125
1776314317037000000,74.173,-26.609745025634766
1776314317142000000,74.27800024414063,-29.066068649291992
1776314317244000000,74.38,-30.86864471435547
1776314317350000000,74.48600024414063,-17.245908737182617
1776314317453000000,74.589,-19.824905395507812
1776314317559000000,74.695,-20.152591705322266
1776314317664000000,74.8,-21.265209197998047
1776314317769000000,74.905,-21.2410945892334
1776314317874000000,75.00999975585937,-22.44862174987793
1776314317979000000,75.115,-18.71726417541504
1776314318084000000,75.22,-17.34086799621582
1776314318189000000,75.325,-16.841739654541016
1776314318295000000,75.431,-18.330347061157227
1776314318400000000,75.536,-17.449731826782227
1776314318505000000,75.641,-18.286611557006836
1776314318610000000,75.74599975585937,-20.544233322143555
1776314318715000000,75.851,-23.917688369750977
1776314318820000000,75.956,-27.354475021362305
1776314318925000000,76.061,-30.012514114379883
1776314319030000000,76.16600024414062,-31.459688186645508
1776314319136000000,76.272,-33.915435791015625
1776314319241000000,76.377,-36.171566009521484
1776314319346000000,76.48199975585938,-38.88385009765625
1776314319451000000,76.587,-40.88235855102539
1776314319556000000,76.692,-43.51688766479492
1776314319661000000,76.797,-42.208309173583984
1776314319766000000,76.90200024414062,-38.85927963256836
1776314319872000000,77.008,-21.38622283935547
1776314319977000000,77.113,-24.161773681640625
1776314320082000000,77.21799975585938,-21.7991886138916
1776314320187000000,77.323,-23.61271858215332
1776314320292000000,77.428,-26.167556762695312
1776314320397000000,77.533,-29.187480926513672
1776314320501000000,77.637,-27.48235511779785
1776314320606000000,77.74200024414063,-22.73001480102539
1776314320707000000,77.843,-25.222209930419922
1776314320809000000,77.945,-28.605382919311523
1776314320914000000,78.04999975585937,-32.23040771484375
1776314321019000000,78.155,-34.89433670043945
1776314321125000000,78.261,-35.86888885498047
1776314321230000000,78.36600024414062,-24.872180938720703
1776314321335000000,78.471,-23.51922035217285
1776314321440000000,78.576,-26.08319091796875
1776314321545000000,78.681,-28.74810218811035
1776314321650000000,78.78599975585938,-32.31298065185547
1776314321755000000,78.891,-35.84489822387695
1776314321861000000,78.997,-37.33698272705078
1776314321966000000,79.10200024414063,-30.613468170166016
1776314322071000000,79.207,-31.559770584106445
1776314322176000000,79.312,-18.837432861328125
1776314322277000000,79.413,-7.115779876708984
1776314322383000000,79.519,-12.126914978027344
1776314322488000000,79.624,-15.582569122314453
1776314322593000000,79.729,-20.085954666137695
1776314322698000000,79.83399975585938,-23.236743927001953
1776314322801000000,79.937,-19.705095291137695
1776314322907000000,80.043,-18.929794311523438
1776314323012000000,80.148,-20.425634384155273
1776314323117000000,80.253,-23.64134979248047
1776314323222000000,80.35800024414063,-14.125449180603027
1776314323326000000,80.46200024414063,-15.228039741516113
1776314323431000000,80.567,-18.71555519104004
1776314323536000000,80.672,-16.35885238647461
1776314323641000000,80.777,-12.959542274475098
1776314323747000000,80.883,-14.052898406982422
1776314323852000000,80.988,-16.625093460083008
1776314323957000000,81.093,-19.94938850402832
1776314324062000000,81.19800024414063,-19.34096908569336
1776314324167000000,81.303,-21.034805297851562
1776314324272000000,81.408,-24.8604679107666
1776314324374000000,81.51000024414063,-28.14750099182129
1776314324479000000,81.615,-18.566143035888672
1776314324581000000,81.717,-20.03961181640625
1776314324686000000,81.82200024414063,-16.832353591918945
1776314324790000000,81.92600024414062,-16.018587112426758
1776314324895000000,82.031,-17.812232971191406
1776314325001000000,82.137,-21.342451095581055
1776314325101000000,82.237,-24.700122833251953
1776314325202000000,82.33799975585937,-26.52484703063965
1776314325307000000,82.443,-30.902048110961914
1776314325413000000,82.549,-30.299739837646484
1776314325518000000,82.65400024414062,-28.01940155029297
1776314325623000000,82.759,-30.695667266845703
1776314325726000000,82.86200024414063,-32.48458480834961
1776314325831000000,82.967,-32.848846435546875
1776314325936000000,83.072,-33.48836898803711
1776314326041000000,83.177,-27.565650939941406
1776314326145000000,83.281,-21.932979583740234
1776314326251000000,83.387,-21.504776000976562
1776314326356000000,83.492,-6.223696708679199
1776314326461000000,83.597,-9.182985305786133
1776314326566000000,83.70200024414062,-13.432821273803711
1776314326671000000,83.807,-15.143136978149414
1776314326776000000,83.912,-16.33481216430664
1776314326881000000,84.017,-19.534072875976562
1776314326987000000,84.123,-21.405418395996094
1776314327092000000,84.228,-17.5414981842041
1776314327197000000,84.333,-16.31026268005371
1776314327301000000,84.437,-17.916473388671875
1776314327406000000,84.54200024414062,-12.671077728271484
1776314327512000000,84.648,-14.137611389160156
1776314327617000000,84.753,-15.879959106445312
1776314327722000000,84.85799975585938,-16.76740837097168
1776314327827000000,84.963,-10.393381118774414
1776314327932000000,85.068,-13.130491256713867
1776314328033000000,85.169,-17.552114486694336
1776314328138000000,85.27399975585938,-21.437969207763672
1776314328243000000,85.379,-26.404245376586914
1776314328348000000,85.484,-30.04656410217285
1776314328454000000,85.59000024414063,-33.537471771240234
1776314328559000000,85.695,-33.05366516113281
1776314328664000000,85.8,-34.4192008972168
1776314328769000000,85.905,-30.48748207092285
1776314328874000000,86.00999975585937,-27.22368812561035
1776314328979000000,86.115,-28.8767032623291
1776314329085000000,86.221,-21.953163146972656
1776314329190000000,86.32600024414063,-25.51584815979004
1776314329295000000,86.431,-24.5755615234375
1776314329400000000,86.536,-27.572908401489258
1776314329504000000,86.64,-28.903064727783203
1776314329609000000,86.745,-30.10112762451172
1776314329714000000,86.84999975585937,-27.847679138183594
1776314329820000000,86.956,-29.425495147705078
1776314329925000000,87.061,-14.75089168548584
1776314330030000000,87.16600024414062,-17.801513671875
1776314330135000000,87.271,-21.240955352783203
1776314330240000000,87.376,-23.92550277709961
1776314330345000000,87.481,-25.781673431396484
1776314330450000000,87.58599975585938,-28.60641860961914
1776314330553000000,87.689,-31.214317321777344
1776314330658000000,87.79399975585937,-18.800790786743164
1776314330763000000,87.899,-21.59992218017578
1776314330869000000,88.005,-24.578533172607422
1776314330974000000,88.11000024414062,-27.190200805664062
1776314331079000000,88.215,-31.316665649414062
1776314331184000000,88.32,-34.61064529418945
1776314331289000000,88.425,-36.798431396484375
1776314331394000000,88.52999975585938,-31.23009490966797
1776314331499000000,88.635,-28.059865951538086
1776314331605000000,88.741,-14.36789608001709
1776314331709000000,88.845,-17.41330909729004
1776314331814000000,88.95000024414063,-6.9351487159729
1776314331919000000,89.055,-11.830667495727539
1776314332022000000,89.15800024414062,-15.394349098205566
1776314332127000000,89.263,-2.5743420124053955
1776314332232000000,89.368,-6.565093994140625
1776314332337000000,89.473,-5.265113353729248
1776314332442000000,89.57799975585938,-8.288652420043945
1776314332543000000,89.679,-13.343478202819824
1776314332648000000,89.784,-17.151968002319336
1776314332753000000,89.889,-20.895254135131836
1776314332858000000,89.99399975585938,-13.122458457946777
1776314332963000000,90.099,-7.2795586585998535
1776314333068000000,90.204,-8.719751358032227
1776314333173000000,90.309,-11.490193367004395
1776314333275000000,90.411,-4.715259552001953
1776314333380000000,90.516,-7.25866174697876
1776314333485000000,90.621,-7.444032669067383
1776314333591000000,90.727,-10.822786331176758
1776314333696000000,90.832,-3.1912214756011963
1776314333801000000,90.937,-6.9328694343566895
1776314333906000000,91.04199975585938,-10.652631759643555
1776314334011000000,91.147,-12.875340461730957
1776314334116000000,91.252,-13.901479721069336
1776314334218000000,91.35399975585938,-15.310004234313965
1776314334323000000,91.459,-16.994142532348633
1776314334425000000,91.561,-20.79116439819336
1776314334530000000,91.66599975585937,-25.270532608032227
1776314334632000000,91.768,-28.523954391479492
1776314334737000000,91.873,-32.50106430053711
1776314334842000000,91.97799975585937,-17.257898330688477
1776314334947000000,92.083,-17.216035842895508
1776314335053000000,92.189,-13.471186637878418
1776314335158000000,92.29400024414062,-14.52787971496582
1776314335263000000,92.399,-15.594799995422363
1776314335368000000,92.504,-16.665149688720703
1776314335469000000,92.605,-11.183526039123535
1776314335574000000,92.71000024414063,-14.649086952209473
1776314335679000000,92.815,-18.12392234802246
1776314335784000000,92.92,-22.351306915283203
1776314335889000000,93.025,-13.362351417541504
1776314335994000000,93.12999975585937,-9.694071769714355
1776314336099000000,93.235,-12.624192237854004
1776314336203000000,93.339,-11.523894309997559
1776314336308000000,93.444,-15.801776885986328
1776314336413000000,93.549,-11.922001838684082
1776314336518000000,93.65400024414062,-11.686777114868164
1776314336623000000,93.759,-16.602357864379883
1776314336727000000,93.863,-21.87782096862793
1776314336832000000,93.968,-25.79926300048828
1776314336937000000,94.073,-30.64210319519043
1776314337043000000,94.179,-34.332271575927734
1776314337148000000,94.284,-37.9859504699707
1776314337253000000,94.389,-39.9799919128418
1776314337358000000,94.49400024414062,-42.345184326171875
1776314337460000000,94.596,-43.2830810546875
1776314337565000000,94.701,-42.42042541503906
1776314337670000000,94.80600024414062,-44.11681365966797
1776314337775000000,94.911,-45.93048095703125
1776314337880000000,95.016,-44.23788070678711
1776314337986000000,95.12199975585938,-38.53645706176758
1776314338091000000,95.227,-38.594547271728516
1776314338196000000,95.332,-39.97977066040039
1776314338301000000,95.437,-42.04804992675781
1776314338401000000,95.537,-44.064788818359375
1776314338506000000,95.64199975585937,-43.01437759399414
1776314338612000000,95.748,-39.14362335205078
1776314338717000000,95.853,-38.96702575683594
1776314338819000000,95.955,-40.795692443847656
1776314338925000000,96.061,-42.29375457763672
1776314339029000000,96.165,-38.30062484741211
1776314339134000000,96.27000024414062,-41.349021911621094
1776314339239000000,96.375,-44.16958236694336
1776314339344000000,96.48,-45.16297912597656
