time,seconds_elapsed,dBFS (Original),valor_normalizado (0-100)
1776314820489000000,577.625,-12.180362701416016,82.0108
1776314820590000000,577.7260002441407,-15.678330421447754,75.4601
1776314820695000000,577.831,-19.735368728637695,67.8625
1776314820804000000,577.94,-24.790891647338867,58.3950
1776314820942000000,578.0780002441406,-28.39238929748535,51.6505
1776314821011000000,578.147,-31.187442779541016,46.4161
1776314821113000000,578.249,-31.565032958984375,45.7090
1776314821218000000,578.3539997558594,-33.8465690612793,41.4364
1776314821318000000,578.4540002441406,-37.05093002319336,35.4356
1776314821422000000,578.5580002441407,-38.08355712890625,33.5018
1776314821527000000,578.663,-30.532981872558594,47.6418
1776314821629000000,578.765,-27.917322158813477,52.5401
1776314821733000000,578.869,-29.815160751342773,48.9860
1776314821836000000,578.972,-28.2491397857666,51.9187
1776314821937000000,579.073,-29.51554298400879,49.5471
1776314822039000000,579.175,-31.59787940979004,45.6475
1776314822142000000,579.2780002441406,-33.56623077392578,41.9614
1776314822581000000,579.717,-28.514240264892578,51.4223
1776314822624000000,579.76,-29.405475616455078,49.7532
1776314822700000000,579.836,-31.973037719726562,44.9450
1776314822804000000,579.94,-35.1098518371582,39.0706
1776314822908000000,580.044,-37.747840881347656,34.1305
1776314823008000000,580.144,-23.82843017578125,60.1974
1776314823114000000,580.2499997558593,-26.396602630615234,55.3880
1776314823216000000,580.352,-22.867977142333984,61.9960
1776314823325000000,580.461,-20.78797149658203,65.8913
1776314823426000000,580.5619997558593,-19.58443260192871,68.1451
1776314823526000000,580.6620002441406,-22.482803344726562,62.7174
1776314823628000000,580.764,-26.8447208404541,54.5488
1776314823732000000,580.868,-17.49034881591797,72.0667
1776314823838000000,580.9740002441406,-21.593053817749023,64.3836
1776314823941000000,581.077,-22.120235443115234,63.3963
1776314824046000000,581.1820002441407,-26.963836669921875,54.3257
1776314824150000000,581.2860002441406,-21.0165958404541,65.4631
1776314824254000000,581.3900002441407,-21.290752410888672,64.9497
1776314824358000000,581.4940002441406,-23.857173919677734,60.1436
1776314824458000000,581.5939997558594,-20.687467575073242,66.0795
1776314824558000000,581.6940002441406,-20.896081924438477,65.6888
1776314824663000000,581.799,-23.31886863708496,61.1517
1776314824767000000,581.903,-25.715158462524414,56.6641
1776314824871000000,582.007,-21.600723266601562,64.3692
1776314824974000000,582.1100002441407,-22.05915069580078,63.5107
1776314825082000000,582.2179997558594,-25.292102813720703,57.4564
1776314825183000000,582.319,-19.552658081054688,68.2046
1776314825289000000,582.425,-15.738166809082031,75.3481
1776314825393000000,582.529,-18.293455123901367,70.5628
1776314825495000000,582.631,-22.52631378173828,62.6359
1776314825600000000,582.736,-19.315574645996094,68.6486
1776314825704000000,582.84,-23.818662643432617,60.2157
1776314825808000000,582.944,-21.0695743560791,65.3639
1776314825913000000,583.049,-25.62907600402832,56.8253
1776314826017000000,583.153,-20.83086585998535,65.8109
1776314826120000000,583.256,-24.504121780395508,58.9320
1776314826224000000,583.36,-27.699447631835938,52.9481
1776314826329000000,583.465,-21.83113670349121,63.9377
1776314826433000000,583.569,-19.81633949279785,67.7108
1776314826538000000,583.6739997558594,-18.32269287109375,70.5080
1776314826641000000,583.777,-20.512798309326172,66.4066
1776314826742000000,583.8780002441406,-12.933259963989258,80.6008
1776314826847000000,583.983,-16.005075454711914,74.8482
1776314826950000000,584.0860002441407,-18.25383758544922,70.6370
1776314827054000000,584.1900002441406,-14.238207817077637,78.1570
1776314827158000000,584.2940002441406,-17.521780014038086,72.0079
1776314827263000000,584.399,-21.54517936706543,64.4732
1776314827367000000,584.503,-19.095125198364258,69.0615
1776314827472000000,584.608,-17.998750686645508,71.1147
1776314827574000000,584.7100002441406,-18.3890380859375,70.3838
1776314827677000000,584.813,-19.933063507080078,67.4923
1776314827779000000,584.915,-22.173267364501953,63.2970
1776314827884000000,585.02,-23.032615661621094,61.6877
1776314827988000000,585.124,-24.090600967407227,59.7064
1776314828092000000,585.228,-26.219066619873047,55.7204
1776314828197000000,585.333,-14.095311164855957,78.4246
1776314828300000000,585.436,-16.143875122070312,74.5883
1776314828404000000,585.54,-15.349656105041504,76.0756
1776314828507000000,585.643,-16.924379348754883,73.1266
1776314828613000000,585.749,-16.73931312561035,73.4732
1776314828717000000,585.853,-21.286067962646484,64.9585
1776314828821000000,585.957,-25.375476837158203,57.3002
1776314828923000000,586.059,-19.50265884399414,68.2983
1776314829025000000,586.161,-20.87846565246582,65.7218
1776314829127000000,586.263,-18.60310935974121,69.9829
1776314829227000000,586.363,-21.242420196533203,65.0402
1776314829329000000,586.465,-14.441912651062012,77.7756
1776314829434000000,586.5699997558594,-16.311767578125,74.2739
1776314829538000000,586.6739997558594,-16.4354248046875,74.0423
1776314829644000000,586.78,-17.887855529785156,71.3223
1776314829749000000,586.885,-12.944784164428711,80.5792
1776314829854000000,586.9900002441407,-14.66821575164795,77.3518
1776314829959000000,587.095,-18.823131561279297,69.5708
1776314830063000000,587.199,-18.564348220825195,70.0555
1776314830167000000,587.303,-21.239521026611328,65.0457
1776314830271000000,587.407,-23.819812774658203,60.2135
1776314830374000000,587.5100002441407,-24.837461471557617,58.3078
1776314830477000000,587.613,-15.660191535949707,75.4941
1776314830579000000,587.715,-18.44513702392578,70.2787
1776314830684000000,587.82,-20.427942276000977,66.5655
1776314830787000000,587.923,-23.227819442749023,61.3222
1776314830891000000,588.027,-17.133085250854492,72.7358
1776314830992000000,588.128,-17.243104934692383,72.5298
1776314831097000000,588.233,-20.955657958984375,65.5772
1776314831199000000,588.335,-10.564156532287598,85.0374
1776314831304000000,588.44,-12.393378257751465,81.6119
1776314831409000000,588.545,-17.082630157470703,72.8303
1776314831513000000,588.649,-21.361217498779297,64.8178
1776314831617000000,588.753,-15.962815284729004,74.9274
1776314831721000000,588.857,-19.30565643310547,68.6672
1776314831823000000,588.959,-19.355852127075195,68.5732
1776314831928000000,589.064,-12.475028991699219,81.4589
1776314832033000000,589.169,-15.030033111572266,76.6742
1776314832138000000,589.2739997558593,-18.78435516357422,69.6435
1776314832241000000,589.377,-18.21261215209961,70.7142
1776314832346000000,589.4819997558594,-18.300851821899414,70.5489
1776314832450000000,589.5859997558593,-16.74513053894043,73.4623
1776314832555000000,589.691,-19.255779266357422,68.7606
1776314832657000000,589.793,-21.461549758911133,64.6299
1776314832759000000,589.895,-10.900697708129883,84.4072
1776314832864000000,590,-14.499442100524902,77.6678
1776314832967000000,590.103,-17.339771270751953,72.3487
1776314833071000000,590.207,-12.106045722961426,82.1499
1776314833173000000,590.309,-15.437474250793457,75.9112
1776314833277000000,590.413,-17.611860275268555,71.8392
1776314833380000000,590.516,-20.723669052124023,66.0117
1776314833484000000,590.62,-17.549945831298828,71.9551
1776314833590000000,590.7260002441407,-15.976963996887207,74.9009
1776314833692000000,590.828,-17.50659942626953,72.0363
1776314833792000000,590.928,-21.01691436767578,65.4625
1776314833897000000,591.033,-13.964259147644043,78.6701
1776314834001000000,591.137,-17.134111404418945,72.7339
1776314834106000000,591.2419997558594,-20.86302947998047,65.7507
1776314834207000000,591.343,-12.173982620239258,82.0227
1776314834311000000,591.447,-13.329710960388184,79.8584
1776314834413000000,591.549,-18.243392944335938,70.6565
1776314834517000000,591.653,-21.411746978759766,64.7231
1776314834621000000,591.757,-26.336763381958008,55.5000
1776314834727000000,591.863,-10.051709175109863,85.9971
1776314834829000000,591.965,-13.62811279296875,79.2996
1776314834934000000,592.0700002441406,-15.024923324584961,76.6838
1776314835038000000,592.1740002441406,-14.884051322937012,76.9476
1776314835142000000,592.2780002441406,-18.26459503173828,70.6168
1776314835246000000,592.3820002441406,-12.485257148742676,81.4398
1776314835351000000,592.487,-11.30349063873291,83.6529
1776314835454000000,592.5900002441406,-12.408988952636719,81.5826
1776314835557000000,592.693,-16.040769577026367,74.7814
1776314835657000000,592.793,-13.81499195098877,78.9496
1776314835763000000,592.899,-8.392313003540039,89.1047
1776314835867000000,593.003,-11.015130996704102,84.1929
1776314835971000000,593.107,-13.989089012145996,78.6236
1776314836074000000,593.2099997558594,-13.731016159057617,79.1069
1776314836177000000,593.313,-14.791916847229004,77.1201
1776314836280000000,593.416,-17.96305274963379,71.1815
1776314836384000000,593.52,-12.441303253173828,81.5221
1776314836489000000,593.625,-13.541842460632324,79.4611
1776314836591000000,593.727,-16.50663948059082,73.9089
1776314836696000000,593.832,-15.455583572387695,75.8773
1776314836801000000,593.937,-18.0408878326416,71.0357
1776314836904000000,594.04,-12.896994590759277,80.6687
1776314837007000000,594.143,-14.617130279541016,77.4474
1776314837110000000,594.2460002441406,-14.60866928100586,77.4633
1776314837210000000,594.3459997558593,-14.748854637145996,77.2007
1776314837311000000,594.447,-16.072660446166992,74.7217
1776314837416000000,594.552,-19.484790802001953,68.3317
1776314837521000000,594.657,-24.137365341186523,59.6188
1776314837624000000,594.76,-28.00312042236328,52.3794
1776314837725000000,594.861,-12.834644317626953,80.7855
1776314837827000000,594.963,-14.96744441986084,76.7914
1776314837931000000,595.067,-7.295777797698975,91.1582
1776314838034000000,595.1699997558594,-10.930342674255371,84.3517
1776314838138000000,595.2739997558593,-13.84221363067627,78.8986
1776314838242000000,595.3779997558594,-16.263782501220703,74.3637
1776314838347000000,595.483,-10.133944511413574,85.8431
1776314838451000000,595.587,-12.985464096069336,80.5031
1776314838559000000,595.695,-16.900001525878906,73.1723
1776314838659000000,595.795,-19.529905319213867,68.2473
1776314838764000000,595.9,-11.897848129272461,82.5398
1776314838868000000,596.004,-15.206741333007812,76.3433
1776314838971000000,596.107,-10.019448280334473,86.0575
1776314839074000000,596.2099997558594,-7.201546669006348,91.3346
1776314839178000000,596.3139997558594,-10.598477363586426,84.9732
1776314839280000000,596.416,-11.568260192871094,83.1571
1776314839384000000,596.52,-15.391533851623535,75.9972
1776314839489000000,596.625,-9.708861351013184,86.6392
1776314839592000000,596.728,-13.221370697021484,80.0613
1776314839697000000,596.833,-15.696043014526367,75.4269
1776314839801000000,596.937,-12.611863136291504,81.2027
1776314839906000000,597.0419997558594,-15.557892799377441,75.6857
1776314840007000000,597.143,-13.243634223937988,80.0196
1776314840108000000,597.244,-11.192469596862793,83.8608
1776314840213000000,597.349,-9.295597076416016,87.4131
1776314840318000000,597.4540002441406,-12.358219146728516,81.6777
1776314840421000000,597.557,-13.478167533874512,79.5804
1776314840526000000,597.6620002441406,-14.716710090637207,77.2609
1776314840631000000,597.767,-11.366926193237305,83.5341
1776314840735000000,597.871,-15.858811378479004,75.1221
1776314840838000000,597.9740002441406,-17.90131187438965,71.2971
1776314840942000000,598.0780002441406,-14.260783195495605,78.1148
1776314841043000000,598.179,-16.07135581970215,74.7241
1776314841148000000,598.284,-20.3974666595459,66.6226
1776314841249000000,598.385,-13.324666976928711,79.8678
1776314841351000000,598.487,-10.589788436889648,84.9894
1776314841455000000,598.591,-13.56821060180664,79.4117
1776314841558000000,598.6940002441406,-16.270263671875,74.3516
1776314841663000000,598.799,-17.429248809814453,72.1812
1776314841768000000,598.904,-11.773533821105957,82.7726
1776314841871000000,599.007,-12.866415977478027,80.7260
1776314841974000000,599.1100002441407,-13.300536155700684,79.9130
1776314842075000000,599.211,-7.471517086029053,90.8290
1776314842177000000,599.313,-10.660086631774902,84.8578
1776314842277000000,599.413,-15.522871017456055,75.7512
1776314842380000000,599.516,-14.07034969329834,78.4714
1776314842485000000,599.621,-17.03362464904785,72.9220
1776314842590000000,599.7260002441407,-11.165241241455078,83.9118
1776314842693000000,599.829,-13.591330528259277,79.3684
1776314842798000000,599.9340002441406,-16.86904525756836,73.2303
1776314842901000000,600.037,-13.697000503540039,79.1706
1776314843005000000,600.141,-16.319599151611328,74.2592
1776314843108000000,600.244,-18.745935440063477,69.7154
1776314843213000000,600.349,-9.230508804321289,87.5350
1776314843314000000,600.4499997558594,-13.02734661102295,80.4246
1776314843418000000,600.5539997558594,-14.503202438354492,77.6608
1776314843523000000,600.659,-17.183277130126953,72.6418
1776314843627000000,600.763,-13.557147979736328,79.4325
1776314843731000000,600.867,-16.795747756958008,73.3675
1776314843835000000,600.971,-19.651344299316406,68.0198
1776314843939000000,601.075,-15.985790252685547,74.8843
1776314844042000000,601.1779997558593,-19.526172637939453,68.2542
1776314844143000000,601.279,-23.951364517211914,59.9672
1776314844244000000,601.38,-19.530303955078125,68.2465
1776314844344000000,601.48,-12.77151870727539,80.9037
1776314844446000000,601.5820002441407,-15.434653282165527,75.9164
1776314844551000000,601.687,-18.40178871154785,70.3599
1776314844652000000,601.788,-19.88695526123047,67.5786
1776314844756000000,601.892,-9.63444995880127,86.7785
1776314844861000000,601.997,-12.759858131408691,80.9255
1776314844962000000,602.0979997558594,-15.319046020507812,76.1329
1776314845067000000,602.203,-16.204757690429688,74.4743
1776314845169000000,602.305,-16.89286231994629,73.1857
1776314845274000000,602.4099997558594,-19.79139518737793,67.7576
1776314845374000000,602.5100002441407,-15.171377182006836,76.4095
1776314845475000000,602.611,-14.29434585571289,78.0519
1776314845581000000,602.717,-13.554306030273438,79.4378
1776314845686000000,602.8220002441407,-15.90540599822998,75.0349
1776314845790000000,602.9260002441406,-18.824764251708984,69.5678
1776314845894000000,603.0300002441406,-15.266846656799316,76.2307
1776314845997000000,603.133,-18.64112091064453,69.9117
1776314846097000000,603.233,-23.278255462646484,61.2277
